trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
4532020,P16,4,OUTBOUND-CENTER RD VIA EASTVUE,,0,P16 -798,shp-P16-52,1,1
4533090,51,1,INBOUND-DOWNTOWN,,1,51 -126,shp-51-01,1,1
4534070,48,3,INBOUND-DOWNTOWN,,1,39 -129,shp-48-01,1,1
4535070,51,3,INBOUND-DOWNTOWN,,1,51 -153,shp-51-01,1,1
4536010,54,2,OUTBOUND-SOUTH HILLS JUNCTION,,0,54 -140,shp-54-56,1,1
4537070,61A,3,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61A-253,shp-61A-54,1,1
4538090,Y46,1,OUTBOUND-ELIZABETH,,0,56 -165,shp-Y46-53,1,1
4539090,28X,1,OUTBOUND-PITTSBURGH INTERNATIONAL AIRPORT,,0,74 -273,shp-28X-52,1,1
4540070,58,3,OUTBOUND-CARNEGIE MELLON,,0,82 -400,shp-58-52,1,1
454090,71A,1,INBOUND-OAKLAND,,1,71A-239,shp-71A-01,1,1
4541010,71D,2,OUTBOUND-WILKINSBURG,,0,86 -307,shp-71D-51,1,1
4542010,59,2,INBOUND-WEST MIFFLIN,,1,60 -180,shp-59-02,1,1
4543070,56,3,INBOUND-DOWNTOWN,,1,56 -205,shp-56-01,1,1
4544070,71A,3,INBOUND-OAKLAND,,1,67 -323,shp-71A-01,1,1
4545070,61C,3,OUTBOUND-MCKEESPORT,,0,61C-275,shp-61C-52,1,1
4546090,61A,1,INBOUND-DOWNTOWN,,1,61A-186,shp-61A-04,1,1
4547090,21,1,INBOUND-DOWNTOWN,,1,21 -062,shp-21-01,1,1
4548090,G2,1,OUTBOUND-CARNEGIE,,0,G2  -335,shp-G2-52,1,1
4549020,61D,4,OUTBOUND-WATERFRONT,,0,Y45 -861,shp-61D-52,1,1
4550020,4,4,INBOUND-DOWNTOWN,,1,11 -050,shp-4-01,1,1
455070,39,3,INBOUND-DOWNTOWN,,1,39 -129,shp-39-02,1,1
4551090,82,1,OUTBOUND-LINCOLN VIA CENTRE AVENUE,,0,67 -230,shp-82-51,1,1
4552070,87,3,INBOUND-DOWNTOWN,,1,87 -420,shp-87-01,1,1
4553020,56,4,OUTBOUND-PENN STATE - MCKEESPORT,,0,56 -327,shp-56-51,1,1
4554020,15,4,OUTBOUND-SUMMER HILL,,0,O5  -752,shp-15-52,1,1
4555090,G2,1,INBOUND-DOWNTOWN,,1,G2  -336,shp-G2-02,1,1
4556090,P68,1,OUTBOUND-FORBES HOSPITAL,,0,P68 -350,shp-P68-51,1,1
4557010,P1,2,OUTBOUND-SWISSVALE,,0,P1  -341,shp-P1-52,1,1
4558010,71C,2,INBOUND-OAKLAND,,1,28X-094,shp-71C-01,1,1
4559090,64,1,INBOUND-LAWRENCEVILLE,,1,59 -175,shp-64-02,1,1
4560020,O1,4,INBOUND-DOWNTOWN,,1,O1  -741,shp-O1-01,1,1
456090,86,1,OUTBOUND-WILKINSBURG,,0,88 -314,shp-86-52,1,1
4561070,79,3,OUTBOUND-WILKINSBURG,,0,71D-360,shp-79-53,1,1
4562020,91,4,OUTBOUND-RIDC PARK,,0,8 -048,shp-91-51,1,1
4563020,51,4,INBOUND-DOWNTOWN,,1,56 -329,shp-51-03,1,1
4564090,75,1,OUTBOUND-OLD FREEPORT RD,,0,75 -277,shp-75-52,1,1
4565090,56,1,INBOUND-DOWNTOWN,,1,61B-204,shp-56-01,1,1
4566070,G2,3,INBOUND-DOWNTOWN,,1,G2  -448,shp-G2-02,1,1
4567070,82,3,INBOUND-DOWNTOWN,,1,71A-334,shp-82-02,1,1
4568020,P1,4,OUTBOUND-SWISSVALE,,0,71A-514,shp-P1-52,1,1
4569020,Y49,4,OUTBOUND-CCAC SOUTH,,0,Y49 -879,shp-Y49-53,1,1
4570070,71B,3,INBOUND-DOWNTOWN,,1,71B-339,shp-71B-02,1,1
457020,1,4,INBOUND-DOWNTOWN,,1,1 -002,shp-1-51,1,1
4571020,28X,4,OUTBOUND-PITTSBURGH INTERNATIONAL AIRPORT,,0,89 -677,shp-28X-52,1,1
4572020,26,4,OUTBOUND-CRAFTON INGRAM SHOPPING CENTER,,0,26 -156,shp-26-51,1,1
4573010,17,2,OUTBOUND-SHADELAND,,0,17 -056,shp-17-51,1,1
4574020,71D,4,INBOUND-OAKLAND,,1,71C-543,shp-71D-01,1,1
4575070,64,3,INBOUND-LAWRENCEVILLE,,1,56 -203,shp-64-02,1,1
4576010,36,2,INBOUND-DOWNTOWN,,1,36 -102,shp-36-01,1,1
4577020,P13,4,INBOUND-DOWNTOWN,,1,P13 -787,shp-P13-01,1,1
4578070,61C,3,INBOUND-DOWNTOWN,,1,61C-281,shp-61C-02,1,1
4579010,89,2,INBOUND-EAST LIBERTY,,1,89 -320,shp-89-01,1,1
4580010,13,2,INBOUND-DOWNTOWN,,1,13 -033,shp-13-01,1,1
458010,61A,2,OUTBOUND-BRADDOCK HILLS SHOPPING CENTER,,0,61B-194,shp-61A-54,1,1
4581070,61C,3,OUTBOUND-MCKEESPORT,,0,61C-288,shp-61C-52,1,1
4582090,61D,1,OUTBOUND-WATERFRONT,,0,56 -160,shp-61D-52,1,1
4583070,88,3,INBOUND-DOWNTOWN,,1,89 -434,shp-88-01,1,1
4584010,51,2,INBOUND-DOWNTOWN,,1,56 -163,shp-51-03,1,1
4585090,61D,1,INBOUND-OAKLAND,,1,56 -161,shp-61D-02,1,1
4586010,55,2,OUTBOUND-WEST MIFFLIN,,0,59 -172,shp-55-51,1,1
4587020,G2,4,INBOUND-DOWNTOWN,,1,G2  -725,shp-G2-02,1,1
4588020,71D,4,OUTBOUND-WILKINSBURG,,0,71D-564,shp-71D-51,1,1
4589020,4,4,INBOUND-DOWNTOWN,,1,4 -023,shp-4-01,1,1
4590090,83,1,INBOUND-DOWNTOWN,,1,61C-209,shp-83-02,1,1
